label	idx	label_text	LLama3 ICL_4 (Paraph)	LLama3 zero-shot (Paraph)	LLama3-FT-ALL	LLama3-FT-EN	Multilingual zero-shot	CLEAN-XLM-RoBERTa-EN	XLM-RoBERTa-EN-ALLTHREE-V2-3	XLM-RoBERTa-EN-ALLTHREE-V2-2	XLM-RoBERTa-EN-ALLTHREE-V2-1	XLM-RoBERTa-EN-ALLTHREE-V3-1	XLM-RoBERTa-EN-ALLTHREE-V3-2	XLM-RoBERTa-EN-ALLTHREE-V3-3	XLM-RoBERTa-EN-ALLTHREE-V3-4	LLama3 zero-shot (Ex. Same Content)	LLama3 zero-shot (Sem Equiv)	XLM-RoBERTa-EN-ALLTHREE-V4-1	XLM-RoBERTa-EN-ALLTHREE-V4-2	XLM-RoBERTa-EN-ALLTHREE-V4-3	XLM-RoBERTa-EN-ORIG-V2-1	XLM-RoBERTa-EN-ORIG-V2-2	XLM-RoBERTa-EN-ORIG-V2-3	XLM-RoBERTa-EN-ORIG-V3-1	XLM-RoBERTa-EN-ORIG-V3-2	XLM-RoBERTa-EN-ORIG-V3-3	XLM-RoBERTa-EN-ORIG-V4-2	XLM-RoBERTa-EN-ORIG-V4-3	XLM-RoBERTa-EN-PARAPH-V2-1	XLM-RoBERTa-EN-PARAPH-V2-2	XLM-RoBERTa-EN-PARAPH-V2-3	XLM-RoBERTa-EN-PARAPH-V3-1	XLM-RoBERTa-EN-PARAPH-V3-2	XLM-RoBERTa-EN-PARAPH-V3-3	XLM-RoBERTa-EN-PARAPH-V4-1	XLM-RoBERTa-EN-PARAPH-V4-2	XLM-RoBERTa-EN-PARAPH-V4-3	XLM-RoBERTa-EN-SAMECONTENT-V2-2	XLM-RoBERTa-EN-SAMECONTENT-V2-3	XLM-RoBERTa-EN-SAMECONTENT-V3-1	XLM-RoBERTa-EN-SAMECONTENT-V3-2	XLM-RoBERTa-EN-SAMECONTENT-V3-3	XLM-RoBERTa-EN-SAMECONTENT-V4-1	XLM-RoBERTa-EN-SAMECONTENT-V4-2	XLM-RoBERTa-EN-SAMECONTENT-V4-3	XLM-RoBERTa-EN-EASYNEG-25-V2-1	XLM-RoBERTa-EN-EASYNEG-25-V2-2	XLM-RoBERTa-EN-EASYNEG-25-V2-3	XLM-RoBERTa-EN-EASYNEG-25-V3-1	XLM-RoBERTa-EN-EASYNEG-25-V3-2	XLM-RoBERTa-EN-EASYNEG-25-V3-3	XLM-RoBERTa-EN-EASYNEG-25-V4-1	XLM-RoBERTa-EN-EASYNEG-25-V4-2	XLM-RoBERTa-EN-EASYNEG-25-V4-3	XLM-RoBERTa-EN-EASYNEG-50-V2-1	XLM-RoBERTa-EN-EASYNEG-50-V2-2	XLM-RoBERTa-EN-EASYNEG-50-V2-3	XLM-RoBERTa-EN-EASYNEG-50-V3-1	XLM-RoBERTa-EN-EASYNEG-50-V3-2	XLM-RoBERTa-EN-EASYNEG-50-V3-3	XLM-RoBERTa-EN-EASYNEG-50-V4-1	XLM-RoBERTa-EN-EASYNEG-50-V4-2	XLM-RoBERTa-EN-EASYNEG-50-V4-3	XLM-RoBERTa-EN-EASYNEG-75-V2-1	XLM-RoBERTa-EN-EASYNEG-75-V2-2	XLM-RoBERTa-EN-EASYNEG-75-V2-3	XLM-RoBERTa-EN-EASYNEG-75-V3-1	XLM-RoBERTa-EN-EASYNEG-75-V3-2	XLM-RoBERTa-EN-EASYNEG-75-V3-3	XLM-RoBERTa-EN-EASYNEG-75-V4-1	XLM-RoBERTa-EN-EASYNEG-75-V4-2	XLM-RoBERTa-EN-EASYNEG-75-V4-3	XLM-RoBERTa-EN-SEMEQUIV-V2-1	XLM-RoBERTa-EN-SEMEQUIV-V2-2	XLM-RoBERTa-EN-SEMEQUIV-V2-3	XLM-RoBERTa-EN-SEMEQUIV-V3-1	XLM-RoBERTa-EN-SEMEQUIV-V3-2	XLM-RoBERTa-EN-SEMEQUIV-V3-3	XLM-RoBERTa-EN-SEMEQUIV-V4-1	XLM-RoBERTa-EN-SEMEQUIV-V4-2	XLM-RoBERTa-EN-SEMEQUIV-V4-3	LLama3 ICL_4 (Ex. Same Content)	LLama3 ICL_4 (Sem Equiv)
1	1457	equivalent	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1458	equivalent	0	1	0	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
1	1459	equivalent	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
1	1460	equivalent	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1
1	1461	equivalent	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
1	1462	equivalent	1	1	0	1	1	0	0	0	1	1	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
0	1463	not equivalent	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0
0	1464	not equivalent	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1465	equivalent	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
1	1466	equivalent	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
0	1467	not equivalent	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
1	1468	equivalent	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	1469	not equivalent	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
1	1470	equivalent	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
1	1471	equivalent	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
0	1472	not equivalent	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0
0	1473	not equivalent	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0
1	1474	equivalent	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1475	equivalent	0	0	0	1	1	1	1	1	1	0	1	0	1	0	0	1	1	1	1	1	0	0	1	1	1	0	0	1	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	0	0
0	1476	not equivalent	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
1	1477	equivalent	1	1	0	0	1	1	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0
1	1478	equivalent	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	0	1	1	0	0
0	1479	not equivalent	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
1	1480	equivalent	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
0	1481	not equivalent	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
1	1482	equivalent	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
1	1483	equivalent	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
0	1484	not equivalent	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0
1	1485	equivalent	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
0	1486	not equivalent	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
0	1487	not equivalent	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1488	equivalent	1	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1
1	1489	equivalent	1	1	0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
0	1490	not equivalent	0	0	1	1	1	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
1	1491	equivalent	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
1	1492	equivalent	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0	1493	not equivalent	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
1	1494	equivalent	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0
1	1495	equivalent	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1496	equivalent	1	1	0	1	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
0	1497	not equivalent	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
0	1498	not equivalent	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
0	1499	not equivalent	0	1	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0
1	1500	equivalent	1	1	0	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0
1	1501	equivalent	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
1	1502	equivalent	1	1	0	0	1	0	1	1	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0
0	1503	not equivalent	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
1	1504	equivalent	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0
1	1505	equivalent	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
1	1506	equivalent	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
0	1507	not equivalent	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
1	1508	equivalent	0	1	0	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
0	1509	not equivalent	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	1	0	1	0	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0
1	1510	equivalent	0	1	0	1	1	0	1	1	1	0	1	0	0	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0
1	1511	equivalent	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
1	1512	equivalent	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
1	1513	equivalent	1	1	0	0	1	1	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
0	1514	not equivalent	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1	1	1	0	1	0	0	0	1	1	1	0	1	1	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
1	1515	equivalent	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
1	1516	equivalent	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
1	1517	equivalent	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
0	1518	not equivalent	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0
0	1519	not equivalent	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	1	1	1	0	0
0	1520	not equivalent	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0
0	1521	not equivalent	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0
0	1522	not equivalent	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	1	1	0	0
1	1523	equivalent	0	1	0	1	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0
1	1524	equivalent	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1525	equivalent	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
